datetime,power_demand,nuclear,gas,solar,hydro,coal,wind,spot_price
2019-02-11T17:00:00.000+01:00,32538.9,7110.9,6510.9,961.8,3468.1,2711.6,4794.3,58.84
2019-02-11T18:00:00.000+01:00,33456.9,7109.9,7102.1,148.5,4673.6,3078.6,4998.8,63.75
2019-02-11T19:00:00.000+01:00,34973.8,7110.9,6998.4,2.2,5238.0,2954.1,5135.5,66.25
2019-02-11T20:00:00.000+01:00,35811.3,7111.9,6967.4,1.1,5581.8,3074.8,5410.7,66.25
2019-02-11T21:00:00.000+01:00,35205.3,7112.9,6786.0,1.0,5456.5,3034.1,5643.2,65.51
2019-02-11T22:00:00.000+01:00,32652.8,7116.5,6653.0,1.0,4165.6,2927.2,5555.8,60.51
2019-02-11T23:00:00.000+01:00,29642.0,7112.9,5576.8,1.0,3532.5,2756.2,5158.3,58.7
2019-02-12T00:00:00.000+01:00,27436.5,7129.1,3699.4,,3634.0,2632.4,4872.9,62.65
2019-02-12T01:00:00.000+01:00,25783.5,7129.1,2678.2,,3056.8,2648.5,4457.9,58.37
2019-02-12T02:00:00.000+01:00,24607.3,7129.1,2526.1,,2815.1,2517.5,4091.9,53.6
2019-02-12T03:00:00.000+01:00,24366.0,7129.1,2434.9,,2809.1,2506.2,3930.0,51.36
2019-02-12T04:00:00.000+01:00,24357.4,7129.1,2818.7,0.5,2808.5,2486.1,3730.0,50.0
2019-02-12T05:00:00.000+01:00,25540.5,7122.6,3190.7,,2845.3,2918.4,3700.3,53.0
2019-02-12T06:00:00.000+01:00,28170.3,7129.1,4124.2,0.2,3313.1,3103.6,3594.0,59.0
2019-02-12T07:00:00.000+01:00,32455.4,7129.1,6115.8,9.6,4036.4,3396.1,3639.3,61.42
2019-02-12T08:00:00.000+01:00,34881.3,7116.9,7194.2,220.3,4582.1,3533.1,3401.6,63.89
2019-02-12T09:00:00.000+01:00,36069.9,7116.9,7202.5,1167.2,5121.5,3644.1,3058.9,65.1
2019-02-12T10:00:00.000+01:00,36168.8,7116.9,7058.8,2129.8,5193.8,3589.1,2862.6,64.2
2019-02-12T11:00:00.000+01:00,35556.0,7116.0,7119.6,2712.7,4899.9,3608.6,2770.3,62.49
2019-02-12T12:00:00.000+01:00,35289.9,7129.1,6884.6,3059.2,4457.6,3413.1,2320.6,60.64
2019-02-12T13:00:00.000+01:00,35045.3,7114.0,6987.2,3072.3,4092.0,3505.1,2553.0,60.61
2019-02-12T14:00:00.000+01:00,33903.3,7114.0,7111.1,2929.3,3733.6,3438.1,2742.8,59.0
2019-02-12T15:00:00.000+01:00,33070.4,7113.0,7029.2,2601.3,3749.8,3386.4,2753.8,57.99
2019-02-12T16:00:00.000+01:00,32672.9,7113.0,7192.8,1984.0,3962.4,3521.1,2784.4,58.0
2019-02-12T17:00:00.000+01:00,32800.5,7114.0,7131.5,1001.8,4395.5,3536.1,2886.1,60.29
2019-02-12T18:00:00.000+01:00,33480.6,7113.0,7548.3,170.7,4919.5,3576.1,2982.6,63.75
2019-02-12T19:00:00.000+01:00,35280.2,7115.0,8459.1,15.6,5941.6,3659.1,3008.0,66.1
2019-02-12T20:00:00.000+01:00,36207.8,7115.0,8473.5,14.5,5955.2,3649.1,3020.0,67.1
2019-02-12T21:00:00.000+01:00,35462.7,7116.0,8285.7,,5884.2,3692.4,3009.6,66.25
2019-02-12T22:00:00.000+01:00,32996.0,7116.9,7325.6,14.6,4965.4,3728.1,3134.2,64.5
2019-02-12T23:00:00.000+01:00,29802.6,7116.9,6702.9,15.4,4346.7,3555.4,2970.0,64.18
2019-02-13T00:00:00.000+01:00,27498.2,7109.6,3989.0,7.3,3847.1,3620.6,2741.3,63.93
2019-02-13T01:00:00.000+01:00,25850.2,7110.5,3564.0,7.3,3377.9,3637.4,2772.2,61.59
2019-02-13T02:00:00.000+01:00,24608.1,7110.5,3339.1,7.3,2898.0,3542.8,2687.5,59.57
2019-02-13T03:00:00.000+01:00,24022.4,7110.5,3391.4,7.1,2892.7,3541.4,2593.7,58.11
2019-02-13T04:00:00.000+01:00,24055.9,7110.5,3323.5,7.6,3215.2,3545.7,2425.5,58.32
2019-02-13T05:00:00.000+01:00,25018.3,7110.5,3717.0,7.1,3216.1,3630.0,2283.4,60.0
2019-02-13T06:00:00.000+01:00,27669.5,7110.5,5561.5,7.3,3702.6,3530.1,2148.1,61.0
2019-02-13T07:00:00.000+01:00,32612.7,7110.5,6727.4,16.2,5253.3,3612.9,2084.9,64.13
2019-02-13T08:00:00.000+01:00,34900.0,7110.5,7349.8,266.4,6405.8,3739.1,1915.0,65.31
2019-02-13T09:00:00.000+01:00,35912.9,7110.5,7486.1,1294.4,6611.6,3734.1,1879.2,65.51
2019-02-13T10:00:00.000+01:00,35972.2,7074.5,7703.3,2316.4,6169.4,3704.1,1934.3,65.06
2019-02-13T11:00:00.000+01:00,35500.0,7073.6,7102.5,2921.0,5190.5,3747.1,2060.2,63.58
2019-02-13T12:00:00.000+01:00,35012.4,7108.6,6875.4,3217.0,5107.1,3740.1,2308.4,61.63
2019-02-13T13:00:00.000+01:00,34524.6,7107.6,6935.9,3284.7,4412.3,3733.1,2561.7,60.02
2019-02-13T14:00:00.000+01:00,33143.0,7107.6,6827.5,3215.9,3081.3,3548.5,2807.3,59.51
2019-02-13T15:00:00.000+01:00,32533.0,7106.6,6620.4,2885.8,2907.6,3434.7,2911.3,58.0
2019-02-13T16:00:00.000+01:00,32513.7,7106.6,6455.3,2244.1,2956.3,3396.1,3229.7,57.01
2019-02-13T17:00:00.000+01:00,32219.0,7107.6,6791.1,1195.1,3039.9,3482.1,3580.0,59.2
2019-02-13T18:00:00.000+01:00,33132.2,7106.6,7379.6,197.7,4054.3,3489.6,3891.6,61.52
2019-02-13T19:00:00.000+01:00,34978.3,7108.6,7470.8,1.3,5449.3,3547.1,4178.2,64.2
2019-02-13T20:00:00.000+01:00,36118.5,7108.6,7648.1,1.1,6317.7,3747.1,4372.5,65.21
2019-02-13T21:00:00.000+01:00,35220.2,7109.6,7598.9,,5805.6,3583.3,4443.6,64.2
2019-02-13T22:00:00.000+01:00,33034.6,7110.5,7470.4,,4283.5,3562.1,4731.1,61.63
2019-02-13T23:00:00.000+01:00,29695.4,7110.5,6072.1,,3839.5,3249.6,5030.1,58.0
2019-02-14T00:00:00.000+01:00,27457.4,7112.4,3687.8,,3271.2,3022.8,5045.7,60.61
2019-02-14T01:00:00.000+01:00,25755.2,7112.4,2786.0,,2644.2,2817.1,5319.5,53.81
2019-02-14T02:00:00.000+01:00,24459.6,7112.4,2069.1,,2528.7,2399.8,5497.0,50.01
2019-02-14T03:00:00.000+01:00,24185.8,7111.5,1888.9,,2507.4,2178.0,5573.3,49.5
2019-02-14T04:00:00.000+01:00,24062.7,7112.4,2131.1,,2535.3,1974.0,5651.0,48.0
2019-02-14T05:00:00.000+01:00,24542.1,7112.4,2186.6,,2499.7,2105.0,5953.1,49.11
2019-02-14T06:00:00.000+01:00,27507.2,7112.4,3185.8,0.2,2864.0,2694.9,6273.4,55.27
2019-02-14T07:00:00.000+01:00,32462.4,7111.5,5642.9,8.1,4346.4,3212.9,6311.5,60.73
2019-02-14T08:00:00.000+01:00,34514.5,7111.5,6340.1,241.1,5748.5,3500.9,6432.7,63.67
2019-02-14T09:00:00.000+01:00,35389.4,7111.5,6136.3,1223.5,4734.4,3307.9,6396.1,62.07
2019-02-14T10:00:00.000+01:00,35494.5,7111.5,5185.1,2216.0,4228.8,3070.9,6276.6,60.01
2019-02-14T11:00:00.000+01:00,35104.4,7111.5,5055.0,2842.2,3863.1,2831.9,5883.3,56.27
2019-02-14T12:00:00.000+01:00,34656.3,7111.5,4298.8,3158.6,3695.1,2760.3,5943.8,54.67
2019-02-14T13:00:00.000+01:00,34047.2,7111.5,4284.1,3260.3,3281.1,2700.9,5933.7,53.81
2019-02-14T14:00:00.000+01:00,32766.8,7111.5,4164.7,3196.4,2945.4,2553.7,6005.4,51.5
2019-02-14T15:00:00.000+01:00,32343.4,7111.5,4129.5,2923.5,2882.9,2423.4,6139.1,51.33
2019-02-14T16:00:00.000+01:00,32251.1,7111.5,4661.7,2295.7,2932.0,2570.0,6141.6,52.39
2019-02-14T17:00:00.000+01:00,32123.3,7111.5,5265.9,1221.3,2940.0,2697.0,6115.7,55.63
2019-02-14T18:00:00.000+01:00,32540.9,7112.4,6443.4,211.3,4066.5,2637.0,6371.1,60.2
2019-02-14T19:00:00.000+01:00,35539.9,7111.5,6826.2,1.3,5686.0,2987.9,6434.9,62.31
2019-02-14T20:00:00.000+01:00,36240.0,7112.4,6994.0,1.1,5850.8,3015.0,6390.0,63.01
2019-02-14T21:00:00.000+01:00,35511.7,7112.4,6932.3,,5280.0,2972.9,6459.3,62.65
2019-02-14T22:00:00.000+01:00,32969.8,7112.4,6142.1,,3844.5,2840.9,6469.2,60.29
2019-02-14T23:00:00.000+01:00,29719.5,7111.5,4653.0,,3281.8,2592.0,6493.8,56.28
2019-02-15T00:00:00.000+01:00,27740.2,7111.6,3048.3,,2723.0,2382.2,6343.6,49.11
2019-02-15T01:00:00.000+01:00,25969.0,7111.6,2384.3,,2605.0,2019.5,6128.4,46.94
2019-02-15T02:00:00.000+01:00,24838.9,7111.6,1866.1,,2575.4,1731.0,5807.9,45.57
2019-02-15T03:00:00.000+01:00,24264.1,7110.7,2025.0,,2538.3,1816.0,5402.6,45.57
2019-02-15T04:00:00.000+01:00,24250.6,7111.6,2377.0,,2596.4,2057.0,4862.5,46.0
2019-02-15T05:00:00.000+01:00,24980.5,7111.6,2631.1,,2724.1,2616.1,4545.2,46.57
2019-02-15T06:00:00.000+01:00,28272.4,7111.6,3678.7,0.2,3954.6,3188.3,4349.2,52.98
2019-02-15T07:00:00.000+01:00,31971.8,7110.7,5606.2,8.6,3943.1,3413.9,4126.6,59.98
2019-02-15T08:00:00.000+01:00,34457.0,7110.7,6125.0,274.3,5424.6,3532.9,3944.6,61.73
2019-02-15T09:00:00.000+01:00,35358.5,7110.7,6098.2,1325.9,4703.2,3622.9,3849.5,60.4
2019-02-15T10:00:00.000+01:00,35500.0,7110.7,6153.1,2287.9,4428.5,3577.9,3655.4,60.13
2019-02-15T11:00:00.000+01:00,35220.9,7110.7,6373.8,2872.2,3976.0,3602.9,3224.7,58.61
2019-02-15T12:00:00.000+01:00,34823.7,7110.7,6107.6,3164.9,3902.7,3587.9,3180.5,57.47
2019-02-15T13:00:00.000+01:00,34475.5,7110.7,6227.9,3123.3,3306.9,3582.9,3198.7,57.02
2019-02-15T14:00:00.000+01:00,33073.4,7110.7,5651.4,3075.2,3066.6,3411.9,3146.1,55.23
2019-02-15T15:00:00.000+01:00,32315.2,7110.7,5372.3,2780.7,3032.8,3364.9,3040.6,54.53
2019-02-15T16:00:00.000+01:00,31675.6,7110.7,5415.3,2166.6,3060.7,3364.9,3054.0,54.53
2019-02-15T17:00:00.000+01:00,31087.5,7110.7,5635.8,1156.6,3405.4,3548.1,3217.5,55.86
2019-02-15T18:00:00.000+01:00,32075.0,7111.6,5817.6,181.3,4218.6,3647.1,3450.3,59.1
2019-02-15T19:00:00.000+01:00,34282.3,7110.7,5999.9,,5444.2,3657.9,3709.9,61.41
2019-02-15T20:00:00.000+01:00,34917.9,7111.6,5990.3,,5846.8,3607.9,3912.4,62.0
2019-02-15T21:00:00.000+01:00,34464.4,7111.6,5739.4,,5080.0,3496.9,3876.7,60.94
2019-02-15T22:00:00.000+01:00,32052.1,7091.7,5354.5,,4104.4,3288.4,4105.5,58.2
2019-02-15T23:00:00.000+01:00,29449.2,7053.7,3928.6,,3737.2,3050.2,4319.8,57.0
2019-02-16T00:00:00.000+01:00,27408.1,6919.1,2593.2,,3365.8,2753.9,4212.7,60.01
2019-02-16T01:00:00.000+01:00,25521.2,6710.1,2050.3,,2785.0,2812.4,4394.9,56.41
2019-02-16T02:00:00.000+01:00,24006.2,6603.0,1999.8,,2510.7,2855.0,4658.3,50.0
2019-02-16T03:00:00.000+01:00,23249.6,6599.4,1878.8,,2375.9,2568.0,4639.5,49.11
2019-02-16T04:00:00.000+01:00,22840.1,6610.5,1685.4,,2393.1,2461.7,4650.3,48.0
2019-02-16T05:00:00.000+01:00,22874.7,6611.6,1702.0,,2371.0,2524.6,4712.5,47.38
2019-02-16T06:00:00.000+01:00,23822.1,6611.8,2088.6,0.2,2479.2,2550.7,4780.6,48.25
2019-02-16T07:00:00.000+01:00,25207.8,6614.1,2201.9,10.5,2590.3,2796.2,4885.9,50.0
2019-02-16T08:00:00.000+01:00,26801.3,6620.4,2167.2,252.7,2655.7,2821.8,5093.1,49.11
2019-02-16T09:00:00.000+01:00,29506.8,6608.6,1853.2,1164.6,3664.0,2997.2,5410.2,54.6
2019-02-16T10:00:00.000+01:00,31290.8,6609.6,1708.9,2079.8,4120.3,3250.0,5570.3,58.1
2019-02-16T11:00:00.000+01:00,31225.4,6609.6,1217.0,2734.2,4391.9,3170.5,5675.5,53.01
2019-02-16T12:00:00.000+01:00,30517.1,6610.6,1058.0,3025.5,3158.6,3160.0,6077.1,50.0
2019-02-16T13:00:00.000+01:00,30321.6,6609.6,1048.0,3085.9,2943.4,3086.0,6497.8,50.0
2019-02-16T14:00:00.000+01:00,29238.5,6610.6,1035.0,2977.2,2656.8,2954.3,6783.2,46.97
2019-02-16T15:00:00.000+01:00,28020.6,6610.6,675.0,2706.3,2600.2,2842.8,7151.3,44.39
2019-02-16T16:00:00.000+01:00,27242.0,6610.6,656.9,2114.5,2589.0,2653.6,7333.2,43.39
2019-02-16T17:00:00.000+01:00,26934.5,6622.8,733.2,1157.5,2618.2,2606.6,7182.5,46.83
2019-02-16T18:00:00.000+01:00,28050.6,6610.6,1361.4,213.8,3331.6,2798.5,7429.8,52.38
2019-02-16T19:00:00.000+01:00,30646.1,6610.6,1769.1,1.5,4687.1,3164.7,7842.7,56.41
2019-02-16T20:00:00.000+01:00,31562.1,6611.6,1822.7,1.1,5314.9,3326.0,8196.4,58.51
2019-02-16T21:00:00.000+01:00,31262.7,6610.6,1875.5,,4654.7,3137.0,8483.4,55.13
2019-02-16T22:00:00.000+01:00,29825.9,6611.6,1750.9,,3707.4,3085.8,8732.7,51.46
2019-02-16T23:00:00.000+01:00,27741.2,6610.6,1346.0,,2977.9,2635.7,8793.9,49.11
2019-02-17T00:00:00.000+01:00,25408.3,6600.0,1033.1,,2478.9,2129.5,8481.7,45.87
2019-02-17T01:00:00.000+01:00,23507.3,6601.0,829.6,,2346.8,1829.8,8443.2,41.57
2019-02-17T02:00:00.000+01:00,22309.1,6611.0,766.0,,2256.0,1803.0,8293.0,37.6
2019-02-17T03:00:00.000+01:00,21524.5,6632.0,771.0,,2250.2,1770.5,8078.7,36.27
2019-02-17T04:00:00.000+01:00,21099.1,6665.2,764.0,,2240.7,1769.0,7993.6,36.13
2019-02-17T05:00:00.000+01:00,21183.8,6686.2,811.0,,2212.8,1778.0,7637.7,36.74
2019-02-17T06:00:00.000+01:00,21606.8,6708.2,835.0,0.2,2215.6,1816.5,7448.6,38.0
2019-02-17T07:00:00.000+01:00,22162.5,6729.2,1007.2,11.7,2399.3,1820.0,7336.3,41.31
2019-02-17T08:00:00.000+01:00,22985.9,6751.2,1103.8,287.9,2420.0,1797.0,6964.4,42.02
2019-02-17T09:00:00.000+01:00,25427.6,6772.2,1129.7,1247.4,2482.3,2112.2,6491.8,44.87
2019-02-17T10:00:00.000+01:00,27341.8,6794.2,949.8,2124.5,2542.1,3001.7,6028.7,51.0
2019-02-17T11:00:00.000+01:00,28067.2,6817.2,871.2,2680.8,2877.8,2627.2,5677.3,49.11
2019-02-17T12:00:00.000+01:00,27780.2,6838.2,795.7,3003.3,2829.8,2039.4,5689.1,46.0
2019-02-17T13:00:00.000+01:00,27741.2,6860.2,816.8,3033.9,2777.8,2104.2,5634.6,48.39
2019-02-17T14:00:00.000+01:00,27487.6,6882.2,802.0,2932.8,2695.7,2122.1,5678.7,45.87
2019-02-17T15:00:00.000+01:00,26192.2,6905.2,739.2,2596.6,2409.4,2251.4,5755.3,43.37
2019-02-17T16:00:00.000+01:00,25566.9,6926.2,770.4,2015.4,2447.0,2216.5,5726.8,43.13
2019-02-17T17:00:00.000+01:00,25408.7,6947.2,882.9,1104.5,2482.5,2490.3,5686.1,44.99
2019-02-17T18:00:00.000+01:00,26752.3,6970.2,1268.2,192.6,3111.5,2766.3,5778.9,53.0
2019-02-17T19:00:00.000+01:00,29887.6,6992.2,1735.8,1.5,5128.8,3066.8,5903.0,60.02
2019-02-17T20:00:00.000+01:00,31292.4,7014.2,1749.5,1.1,6145.6,3277.9,6041.3,61.41
2019-02-17T21:00:00.000+01:00,31193.7,7035.2,1798.7,,6213.8,3308.8,6323.9,62.0
2019-02-17T22:00:00.000+01:00,29748.9,7058.2,1817.0,1.0,5423.2,3123.0,6364.8,60.81
2019-02-17T23:00:00.000+01:00,27506.5,7079.2,1971.9,0.4,4005.0,3017.5,6273.8,59.5
2019-02-18T00:00:00.000+01:00,24985.3,7090.8,1855.4,,2418.2,2822.8,6062.0,51.46
2019-02-18T01:00:00.000+01:00,23387.5,7101.7,1774.9,,2108.5,2235.0,5937.5,46.43
2019-02-18T02:00:00.000+01:00,22367.8,7101.7,1679.2,,2086.2,1871.0,5768.8,45.5
2019-02-18T03:00:00.000+01:00,21968.7,7101.7,1643.2,,2081.8,1896.0,5439.3,45.5
2019-02-18T04:00:00.000+01:00,22027.3,7111.9,1810.9,,2087.9,1971.0,5247.4,45.37
2019-02-18T05:00:00.000+01:00,23148.1,7111.9,2013.5,,2087.8,2480.0,5006.9,45.7
2019-02-18T06:00:00.000+01:00,26880.4,7111.9,2595.2,0.2,2616.6,3201.7,4883.6,55.0
2019-02-18T07:00:00.000+01:00,31712.6,7111.9,4545.0,9.3,3624.5,3803.8,4775.4,58.63
2019-02-18T08:00:00.000+01:00,34040.3,7111.9,5346.0,194.8,5054.7,4197.4,4566.8,59.98
2019-02-18T09:00:00.000+01:00,35239.6,7111.0,5375.7,896.4,5697.1,4077.4,4135.3,61.01
2019-02-18T10:00:00.000+01:00,35301.1,7111.9,5378.4,1576.8,6015.6,4235.7,3826.2,61.2
2019-02-18T11:00:00.000+01:00,35426.5,7111.0,5642.2,2072.0,5693.4,4396.2,4109.8,60.49
2019-02-18T12:00:00.000+01:00,35008.1,7111.0,5572.8,2325.0,4684.3,4678.1,4004.6,60.02
2019-02-18T13:00:00.000+01:00,34751.9,7111.0,5439.4,2435.0,4054.1,4403.4,3968.0,59.93
2019-02-18T14:00:00.000+01:00,33603.2,7111.0,5602.8,2316.2,2879.7,4575.7,4049.6,58.43
2019-02-18T15:00:00.000+01:00,33103.8,7111.9,5621.1,2034.8,2587.1,4613.6,4033.0,58.26
2019-02-18T16:00:00.000+01:00,32643.7,7111.0,5644.4,1515.0,2629.9,4749.4,3946.5,58.35
2019-02-18T17:00:00.000+01:00,32587.7,7111.0,5795.7,767.1,3806.1,4884.4,3850.7,58.83
2019-02-18T18:00:00.000+01:00,33046.5,7111.0,5747.0,111.2,5194.2,4727.3,3892.1,59.44
2019-02-18T19:00:00.000+01:00,35431.1,7111.0,5804.3,1.4,6556.4,4859.1,3844.4,60.95
2019-02-18T20:00:00.000+01:00,36178.6,7111.9,5822.9,,6809.3,4834.4,3702.2,62.0
2019-02-18T21:00:00.000+01:00,35596.1,7111.9,5956.7,,6683.9,4880.7,3777.3,60.61
2019-02-18T22:00:00.000+01:00,32286.3,7111.9,5689.4,,4465.8,4567.0,3566.9,58.83
2019-02-18T23:00:00.000+01:00,29209.6,7111.9,4680.4,,3126.2,4451.9,3197.7,58.53
2019-02-19T00:00:00.000+01:00,26953.4,7112.4,3280.5,,2674.2,4587.7,2699.6,58.63
2019-02-19T01:00:00.000+01:00,25350.6,7112.4,2999.2,,2273.1,4630.7,2342.5,57.91
2019-02-19T02:00:00.000+01:00,24253.1,7112.4,3146.3,,2152.4,4583.9,2005.8,52.6
2019-02-19T03:00:00.000+01:00,23735.6,7113.4,3261.5,,2147.6,4455.4,1677.0,52.6
2019-02-19T04:00:00.000+01:00,23901.4,7114.3,3351.4,,2147.6,4551.1,1349.8,52.6
2019-02-19T05:00:00.000+01:00,24631.9,7114.2,3519.2,,2333.8,4585.0,1194.5,56.41
2019-02-19T06:00:00.000+01:00,27951.6,7111.4,4875.6,,3604.9,4550.5,1145.8,58.53
2019-02-19T07:00:00.000+01:00,32886.0,7110.4,6062.1,9.8,5037.1,4655.0,1100.1,60.49
2019-02-19T08:00:00.000+01:00,34501.4,7110.4,7001.6,239.2,5759.6,4743.5,909.3,61.13
2019-02-19T09:00:00.000+01:00,35562.6,7109.4,7186.9,1138.3,6132.2,4846.3,846.2,61.98
2019-02-19T10:00:00.000+01:00,35511.1,7111.4,7399.1,1983.6,6116.4,4921.7,657.9,61.35
2019-02-19T11:00:00.000+01:00,35372.6,7110.4,7237.3,2470.8,5806.7,4903.5,448.0,60.49
2019-02-19T12:00:00.000+01:00,34735.1,7111.4,7092.8,2682.9,5324.3,4903.5,405.0,60.16
2019-02-19T13:00:00.000+01:00,34478.3,7112.4,6969.2,2811.2,4385.3,4905.4,440.3,59.5
2019-02-19T14:00:00.000+01:00,33432.8,7111.4,6954.0,2717.0,3553.3,4893.5,574.9,58.53
2019-02-19T15:00:00.000+01:00,32800.0,7112.4,6964.5,2382.9,3526.9,4903.5,700.9,58.2
2019-02-19T16:00:00.000+01:00,32237.9,7112.4,6980.2,1847.1,3520.6,4903.5,800.8,58.13
2019-02-19T17:00:00.000+01:00,31966.5,7112.4,7046.0,974.8,3534.9,4903.5,1039.4,58.54
2019-02-19T18:00:00.000+01:00,32562.9,7112.4,6986.3,160.9,4934.7,4923.5,1236.6,60.03
2019-02-19T19:00:00.000+01:00,35049.1,7113.3,7149.8,0.5,6426.2,4753.1,1391.8,61.21
2019-02-19T20:00:00.000+01:00,36240.8,7112.4,7222.1,0.5,6748.0,4844.5,1523.9,62.25
2019-02-19T21:00:00.000+01:00,35226.1,7112.4,6887.2,,6476.9,4743.3,1577.2,61.52
2019-02-19T22:00:00.000+01:00,32675.9,7113.3,6642.9,,4975.4,4826.3,1647.8,60.38
2019-02-19T23:00:00.000+01:00,29220.5,7111.4,5827.1,,4099.7,4663.1,1729.2,60.18
2019-02-20T00:00:00.000+01:00,26964.9,7113.6,3308.9,,3835.1,4803.1,1943.5,59.44
2019-02-20T01:00:00.000+01:00,25369.2,7114.5,2779.2,,3150.9,4746.6,2100.5,58.2
2019-02-20T02:00:00.000+01:00,24238.2,7113.6,2700.1,,2384.8,4589.3,2174.0,56.09
2019-02-20T03:00:00.000+01:00,23881.8,7114.5,2281.9,,2114.4,4440.7,2268.8,54.0
2019-02-20T04:00:00.000+01:00,23761.6,7114.5,2377.5,,2122.9,4489.8,2307.0,53.1
2019-02-20T05:00:00.000+01:00,24675.5,7114.5,2902.7,,2518.8,4625.6,2464.3,54.6
2019-02-20T06:00:00.000+01:00,27678.1,7114.5,4647.7,0.2,2609.5,4606.8,2403.1,56.66
2019-02-20T07:00:00.000+01:00,32210.0,7113.6,6097.2,11.2,4207.5,4720.3,2522.9,59.47
2019-02-20T08:00:00.000+01:00,34144.3,7113.6,6670.3,289.7,5130.4,4684.0,2451.6,60.05
2019-02-20T09:00:00.000+01:00,35174.4,7113.6,6836.9,1317.2,5345.0,4893.0,2395.2,60.49
2019-02-20T10:00:00.000+01:00,35147.5,7113.6,6870.9,2225.8,4677.1,4871.0,2378.8,59.51
2019-02-20T11:00:00.000+01:00,34848.2,7113.6,7039.2,2776.4,4190.2,4881.7,2630.1,58.32
2019-02-20T12:00:00.000+01:00,34354.1,7112.6,6618.7,2962.1,3282.0,4814.0,2816.3,57.85
2019-02-20T13:00:00.000+01:00,34055.1,7112.6,6040.2,3043.9,2497.7,4733.0,2840.4,56.47
2019-02-20T14:00:00.000+01:00,33002.0,7112.6,5854.9,2964.5,2372.4,4528.8,2881.1,54.81
2019-02-20T15:00:00.000+01:00,32498.0,7111.6,5901.2,2667.2,2323.3,4072.8,2851.9,54.01
2019-02-20T16:00:00.000+01:00,31910.4,7112.6,6115.7,2095.7,2330.6,4216.3,2814.5,54.17
2019-02-20T17:00:00.000+01:00,31540.9,7111.6,6369.3,1160.8,2356.6,4364.6,2888.3,56.1
2019-02-20T18:00:00.000+01:00,31945.6,7112.6,6948.8,200.2,3809.7,4405.9,3026.6,58.09
2019-02-20T19:00:00.000+01:00,35049.1,7112.6,7347.4,1.9,6046.7,4782.3,3133.2,60.49
2019-02-20T20:00:00.000+01:00,36023.1,7113.6,7304.9,1.0,6627.2,4905.8,3245.8,61.11
2019-02-20T21:00:00.000+01:00,34846.5,7112.6,7024.9,1.0,5995.0,4637.3,3284.1,60.52
2019-02-20T22:00:00.000+01:00,32155.7,7113.6,6511.2,1.0,3870.2,4647.4,3497.2,58.87
2019-02-20T23:00:00.000+01:00,29663.7,7113.6,5385.7,,3059.6,4515.1,3699.8,57.77
2019-02-21T00:00:00.000+01:00,27038.1,7102.3,3177.8,,2669.4,4337.3,3933.6,58.35
2019-02-21T01:00:00.000+01:00,24960.4,7114.9,2673.6,,2156.0,3937.0,3993.2,54.84
2019-02-21T02:00:00.000+01:00,24021.7,7114.9,2696.5,,2063.0,3308.5,4014.5,50.09
2019-02-21T03:00:00.000+01:00,23632.6,7114.9,2583.6,,2033.5,3061.6,3987.8,48.94
2019-02-21T04:00:00.000+01:00,23604.9,7114.9,2496.5,,2001.8,3048.0,4082.5,47.67
2019-02-21T05:00:00.000+01:00,24397.7,7114.9,2913.8,,2006.8,3098.9,4269.4,48.85
2019-02-21T06:00:00.000+01:00,27598.2,7110.1,3982.7,1.1,2342.9,3769.8,4347.9,51.45
2019-02-21T07:00:00.000+01:00,31942.4,7104.3,4999.6,14.3,3204.8,4248.0,4405.4,58.0
2019-02-21T08:00:00.000+01:00,33986.8,7088.4,5438.9,377.5,4111.2,4447.0,4502.9,59.0
2019-02-21T09:00:00.000+01:00,34904.3,7114.9,5327.4,1565.8,4194.2,4571.2,4499.4,59.14
2019-02-21T10:00:00.000+01:00,34887.0,7114.9,5620.9,2526.9,3304.1,4771.9,4591.8,58.51
2019-02-21T11:00:00.000+01:00,34412.1,7114.0,5302.2,2903.2,2840.1,4597.1,4575.3,56.11
2019-02-21T12:00:00.000+01:00,34127.3,7114.0,4725.8,3191.8,2416.0,4127.0,4762.2,53.99
2019-02-21T13:00:00.000+01:00,33949.3,7113.0,4268.1,3314.0,2357.3,3428.8,5026.4,51.15
2019-02-21T14:00:00.000+01:00,32652.4,7112.0,4115.3,3205.4,2293.9,3395.0,5064.7,50.0
2019-02-21T15:00:00.000+01:00,31843.8,7112.0,3837.8,2893.6,2331.9,3385.0,5050.0,49.83
2019-02-21T16:00:00.000+01:00,31266.8,7112.0,4141.3,2315.5,2309.4,3358.0,4930.2,50.42
2019-02-21T17:00:00.000+01:00,31037.6,7112.0,5030.3,1306.8,2353.9,4086.9,4825.1,52.77
2019-02-21T18:00:00.000+01:00,31608.6,7112.0,5577.7,245.1,3130.8,4418.6,4697.3,57.15
2019-02-21T19:00:00.000+01:00,34558.7,7113.0,5847.0,2.4,5608.0,4745.2,4732.6,60.49
2019-02-21T20:00:00.000+01:00,35800.0,7114.0,5986.0,1.0,6533.1,4799.2,4803.7,61.21
2019-02-21T21:00:00.000+01:00,34933.3,7113.0,5921.7,,5977.7,4790.5,4748.8,60.52
2019-02-21T22:00:00.000+01:00,32113.3,7114.0,5469.8,,4091.6,4651.4,4662.5,58.83
2019-02-21T23:00:00.000+01:00,29218.8,7114.0,4248.0,,3192.4,4380.1,4502.8,57.01
2019-02-22T00:00:00.000+01:00,26822.1,7101.4,2875.5,,2328.6,4080.9,4550.0,55.06
